service_request_id,service_code,service_notice,requested_datetime,text,class,agency_responsible,service_name,lat,long,media_url
un4rpmkrnvcqltbru5nr,2806,2020-02-02T12:25:57+02:00,2020-02-07T10:15:01+02:00,"Graffiteja paljon koko Ruoholahden kanavan reunoilla ja siltojen alla.",Puhtaanapito,Kaupunkiympäristö,City environment,60.1614831,24.9190136,https://asiointi.hel.fi/palautews/rest/v1/attachment/1p90tbcnhcdnpu349cda.jpg
el31ajgaioata1qknruq,2806,2020-01-26T19:26:27+02:00,2020-02-06T15:25:01+02:00,"Graffitin voisi käydä putsaamassa pois.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2373695,25.1072387,https://asiointi.hel.fi/palautews/rest/v1/attachment/27542isaa98pckfv23ks.JPG
3i1rak5ang9mjulgqjhr,2806,2019-12-03T11:14:34+02:00,2019-12-04T13:13:38+02:00,"Hakaristejä ja muuta sotkua maalattu kallioihin. Muutenkin silokallioiden halkeamat täynnä roskaa, roskapusseja, jopa tyynyjä ym. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.1631888,24.8833677,https://asiointi.hel.fi/palautews/rest/v1/attachment/18df8cj8c5vnoopjmi0b.jpg
3abu8ajj9apm8e9q3eoo,2984,2020-05-05T07:54:07+03:00,2020-05-08T12:19:34+03:00,"Hei ilmalan rinteen polulle on jälleen kerätty kaatopaikkajätettä. Paikka lienee tiedossa. Tämä kasa on lähellä rataa",Puhtaanapito,Kaupunkiympäristö,,60.2108441,24.9129581,
147b8e4he855fvjlj0e4,2806,2019-06-07T22:42:08+03:00,2019-06-13T11:45:01+03:00,"Hei joku neropatti kaatanut ison kaupungin roskakorin nurin ja sotkenut penkin Karhulantie 2 vastapäätä lähtevällä hiekkatiellä heti alussa. Olisi kiva,jos se nostettaisiin ja tyhjennettäisiin. On painava.En jaksa nostaa.Kiitos.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2149674,25.1066785,https://asiointi.hel.fi/palautews/rest/v1/attachment/9g5httb11vc596lpdt9t.jpg
394dlss3s7rskoggbhio,2806,2020-02-14T15:28:07+02:00,2020-02-27T12:45:02+02:00,"Hei rakennustyömaalta on levinnyt romua ja jätteitä väylille mm. isoja eristelevyjä, muovia, hiekka, irtokiviä ja muuta roskaa.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2359358,24.8750049,
2nca6oivvpdr0mvpfjli,2809,2020-04-20T13:02:30+03:00,2020-04-29T12:35:02+03:00,"Hei, Fastholmassa kerätty metalliroska kerätty metsästä kasaan, mutta ei pystytä kuljettamaan pois. Voisiko nämä roskat tulla keräämään pois. Koko alue muutenkin muoviroskan peitossa, että isompi siivousoperaatio pitäisi suunnitella alueelle. ",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2052522,25.0219822,
1llr5qnt527lea9eqina,2809,2020-05-30T18:59:51+03:00,2020-05-30T18:59:51+03:00,"Hei, kaikki isot ja pienemmät roskikset ovat täynnä ja roskapusseja roskisten vieressä jo 15.00 30.5.2020. Aamuun mennessä eläimet on levittäneet jo kaikki roskat ympäriinsä.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1870002,25.1444541,
299clgmqr7fgeckmh3hn,2806,2019-08-13T07:47:16+03:00,2019-08-16T06:55:02+03:00,"Hei, pk Kuminan edessä on edelleen korjaamatta kevätsiivouksen sorakasa. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2792173,25.0258815,https://asiointi.hel.fi/palautews/rest/v1/attachment/1rvbq6aqv4vk0f90n0bo.HEIC
mvtlhvkn1proaso4o7vm,2809,2020-01-28T09:55:24+02:00,2020-01-31T08:45:01+02:00,"Hei, roskikset Aallonhalkojan jalkakäytävällä tyhjentämättä jo pitkään. Nämä täytyisi tyhjentää usein, roskista päätellen esim. rakennusmiehet käyttävät paljon roskiksia takeawaykuppien ym. hävitykseen. Lisäksi meri on aivan vieressä, ja olen huolissani sinne päätyvästä roskasta. Eikö valmiin kadun vastuu kuuluisi yleisten alueiden kunnossapidolle eikä alueen rakentamisesta vastaaville (kuten toiseen palautteeseen oli vastattu)?",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1817009,24.9788805,
3gd60esue5jkc4hb8gt1,2806,2020-05-04T09:28:26+03:00,2020-05-08T07:35:01+03:00,"Hei, Väylä-virasto on (taas) puhdistanut Käpylän aseman hiekoitushiekat ja muut roskat Panuntielle. Voisitteko tulla siistimään kadun? Siistiminen vaatinee harjakoneen tai imuauton. Hiekoitushiekka on vaarallista risteysalueella suojatien ympäristössä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.220879,24.9482027,
lbnvkq3j7918nvp3ej6u,2985,2019-12-20T14:15:30+02:00,2019-12-27T14:00:29+02:00,"Hei,muuten tyytyväisenä itähelsinkiläisenä olen ikäväkseni huomannut kaduilla,Kivensilmänkuja/Yläkiventie ja metroaseman alue tupakantumppeja,paperia ym. sotkua pitemmän aikaa,onko siivous lopetettu vai kenelle kuuluu vastuu siisteydestä?",Puhtaanapito,Kaupunkiympäristö,,,,
31pnf7ah967mtjcjdkvm,2806,2020-01-25T17:06:28+02:00,2020-01-30T07:45:02+02:00,"Hei! Roskis odottaa kovin tyhjennystä Kuninkaantammen ulkoilualueella, kiitos! ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2577295,24.8867343,https://asiointi.hel.fi/palautews/rest/v1/attachment/35pslp2ijfo0jshrk3op.jpg
2ahiuvssftafbi8okdvq,2806,2019-06-15T09:53:17+03:00,2019-07-11T11:40:07+03:00,"Hei. Lokitien päässä Vuosaaressa, rantaraitilla oleva syväkeräysastia haisee raadolta. Voisiko sen tyhjentää. Kiitos.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2123158,25.1216405,https://asiointi.hel.fi/palautews/rest/v1/attachment/1lnvh6mqns0134j4t3nu.jpg
1trrhihdgur30fo066dc,3486,2020-02-02T12:58:45+02:00,2020-02-06T14:23:12+02:00,"Hei. Puotinharjun ostarin edustalla, Turunlinnantien kupeessa oleva roska-astia on taas täynnä, ja roskat on levinneet pitkin viereistä kevyen liikenteen väylää. Roskis on aivan liian pieni, eikö siihen voi laittaa isompaa, niin vältyttäisiin tältä jatkuvalta ongelmalta. Tai voisihan sen ehkä tyhjentää useammin. Kiitos. Kuva otettu 2.2. n klo 13. ",Puhtaanapito,Kaupunkiympäristö,,60.2121673,25.0810031,https://asiointi.hel.fi/palautews/rest/v1/attachment/2ta3iao3o4f3m4abit4q.jpg
2hcf6n35likdpbmh9e69,2806,2020-05-25T15:35:19+03:00,2020-05-27T14:09:50+03:00,"Herttoniemenrannassa Tuorinniemen uimarannan läheisyydessä sijaitsevat tolpparoskikset ovat usein täynnä. Aiheuttaa ylimääräistä roskaa kun lokit ym kaivelevat ja levittävät roskia. Voisiko roskisten määrää lisätä tai tyhjennyskertoja tihentää? ",Puhtaanapito,Kaupunkiympäristö,City environment,,,https://asiointi.hel.fi/palautews/rest/v1/attachment/2c57v7oia99ebmpq0513.png
1a6b64pmhmq206sl3gde,2809,2019-12-30T11:10:09+02:00,2020-01-14T13:15:02+02:00,"Hietaniemen rantaraitin kaikki penkit on sotkettu. Pystyykö näitä putsaamaan?",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1693169,24.9162383,https://asiointi.hel.fi/palautews/rest/v1/attachment/2keb98ifjdvm857t2ksg.jpg
2d9vt8m55mduje33mpj4,2809,2020-04-26T19:49:02+03:00,2020-05-04T10:15:02+03:00,"Hirveät määrät roskia ympäriinsä. Lokit levittäneet kaikkialle. Hyvä olisi iso, suljettava roskis alueelle.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1865444,24.9392274,
38r142kf3onh8sg8i2aa,3020,2020-05-24T11:20:34+03:00,2020-05-27T12:37:44+03:00,"Ilolanpuisto oli eilen la 23.5.2020 klo 13 todella sotkuinen. Roskikset oli täynnä ja paljon roskaa pitkin nurmikkoja. Pienet roskikset eivät ainakaan tällä hetkellä vedä tarpeeksi, ihmiset eivät vie roskia mukanaan vaikka ja linnut levittelevät roskia ympäriinsä.",Puhtaanapito,Kaupunkiympäristö,,60.1822657,24.9451821,
1mvgtmkftej4qf8e687j,2806,2019-09-23T16:26:15+03:00,2019-09-27T07:00:03+03:00,"Jäikö joltain työmaa siivoamatta? Kiviä ja tötteröitä yksi parkkiruudullinen. Olis kiva saada auto tähän.",Puhtaanapito,Kaupunkiympäristö,City environment,60.238673,25.1154563,https://asiointi.hel.fi/palautews/rest/v1/attachment/15ga4eaf79phelukbm5t.jpg
7fco69j5dl32paagqcrs,2806,2020-05-27T19:07:34+03:00,2020-06-02T07:40:02+03:00,"Jäteastia täynnä koiranulkoiluttajien roskia. Sen sijainti on myös huono. Kyseisen pätkän ainoaa penkkiä ei käytännössä voi käyttää, kun vieressä lemuaa auringonlämmittämä koirankakka. Roskia voisi sijoittua vähän matkan päähän seuraavaan valopylvääseen tai kävelyteiden risteykseen, sinne vielä jaksaa penkiltä viedä jäätelöpaperinsa.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2214171,24.9791075,https://asiointi.hel.fi/palautews/rest/v1/attachment/32hk88urdl24kftaho90.HEIC
2jm4pr050cbgjn2voe74,2809,2020-03-05T16:33:02+02:00,2020-03-09T07:45:35+02:00,"Jätelava Merenkulkijankuja 7 VP parkkipaikalla on seissyt yli vuoden samassa paikassa tyhjentämättä. Paikka alkaa olemaan yleinen kaatopaikka. Lava ylitäynnä ja lavan ulkopuolikin alkaa täyttyä romusta.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.209749,25.1902199,https://asiointi.hel.fi/palautews/rest/v1/attachment/1762g0momvcbonc330eu.jpg
2e5isutsf912f3afj8q0,2809,2019-06-03T14:49:53+03:00,2019-06-05T10:18:27+03:00,"Jätkäsaaren Saukonpaadessa sijaitseva kierrätyskontin ympäristö on todella siivottomassa kunnossa. Suurin osa roskista sijaitsee kontin päädyssä mistä kontti tyhjennetään.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1584782,24.9081265,https://asiointi.hel.fi/palautews/rest/v1/attachment/1tt39rq9jmfq8v7al5nq.jpg
1teo027pda27t6ns88q2,2806,2020-03-28T19:00:15+02:00,2020-04-07T16:20:01+03:00,"Joku idiootti on kunnostautunut ja tässä parin viime yön aikana sotkenut Mellunmäkeä spraymaalilla oikein urakalla. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2337369,25.1249867,https://asiointi.hel.fi/palautews/rest/v1/attachment/3ocp5s9fd2uoh1n665ol.JPG
2akugnaiccba6en2388a,2806,2019-08-21T17:33:09+03:00,2019-08-22T16:00:19+03:00,"Kaatopaikka laajenee päivä päivältä. Olisiko roskis syytä poistaa, jos sitä ei tyhjennetä?",Puhtaanapito,Kaupunkiympäristö,City environment,60.1615084,25.0473457,https://asiointi.hel.fi/palautews/rest/v1/attachment/3r1imoi280io9g2e092u.jpg
8ranrafqhf960l7h73ud,2806,2019-12-19T11:40:05+02:00,2019-12-23T09:50:02+02:00,"Kalkkihiekanlaiturin Molok on täynnä + joku hylännyt kalusteita ulkopuolelle.",Puhtaanapito,Kaupunkiympäristö,City environment,60.199228,25.1413706,https://asiointi.hel.fi/palautews/rest/v1/attachment/meh9mfumag2m4odphj1j.jpg
1r1oa1cejdi48kbnijho,2809,2019-12-04T10:55:15+02:00,2019-12-09T08:57:49+02:00,"Kallioita töhritty näköalapaikalla. Samoin rakennelmia ja kallionkolot täytetty roskilla",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1649206,24.8828393,https://asiointi.hel.fi/palautews/rest/v1/attachment/1qnh2n6cfdeajusegq4f.jpg
s57u3q42g39fn9l85g3m,2989,2019-11-08T10:35:24+02:00,2019-11-14T15:40:19+02:00,"Kallion ala-aste on täynnä tägi- yms. sotkuja - julkisivun voisi puhdistaa. Muuten Kalliossa tägien puhdistamista voisi tehostaa.",Puhtaanapito,Kaupunkiympäristö,,60.1834703,24.9500818,
qq6v8iqfp21jgf8jjoq9,2806,2020-01-15T17:49:47+02:00,2020-01-16T13:27:35+02:00,"Kannattaisi siivota. Rotat juoksee ympäriinsä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2515464,24.8594694,https://asiointi.hel.fi/palautews/rest/v1/attachment/3mkvkj4j922qpkl5afj1.jpg
8stapnorsjq2q8103v56,2806,2020-05-17T12:55:49+03:00,2020-05-20T10:05:03+03:00,"Kierrätysastioiden ympäristö hirveässä kunnossa.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2149068,25.1038824,https://asiointi.hel.fi/palautews/rest/v1/attachment/282ie99adncrqn4ahe7k.jpg
1l15fs91vi4cqnp74prt,2806,2020-03-18T09:23:59+02:00,2020-03-19T08:55:02+02:00,"Koirapuiston vieressä olevan lammen läheisyyteen on joku heittänyt muovilaatikollisen leluja ja roskaa. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2330155,25.1084337,https://asiointi.hel.fi/palautews/rest/v1/attachment/ia91j3pcsgj6eq1enm36.JPG
1l2bkfn4d2mu6oqtuq1n,2806,2019-11-23T16:46:58+02:00,2019-11-26T13:13:07+02:00,"Kunnossapidolle ja puhdistettavaksi, ainakin 5 samankaltaista töhryä havaittu rantamuurissa, penkissä, mukulakivillä. Töhryt tullut joskus viime viikolla välille Crusellinsilta - Ruoholahdentori, kanavan eteläpuolelle. Ei tietoa, jos lähistöllä on spreijaltu muuallekin. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.1607158,24.9121182,https://asiointi.hel.fi/palautews/rest/v1/attachment/2dd89tftp37tdl7jnusk.jpg
krc71n3ihqhq6q341nrc,2806,2019-08-27T14:13:56+03:00,2019-08-28T11:35:33+03:00,"Laurtasaaren kasinonrannassa sijaitseva kahvila avautui remontoituna ennen juhannusta. Remontin aikainen rakennusjäte lojuu yhä maassa ja muutenkin kahvilan jätteiden käsittely ja varastointi pilaa ympäristöä. Kannattaisi käydä paikan päällä tekemässä tarkastus!",Puhtaanapito,Kaupunkiympäristö,City environment,60.155173,24.8728809,https://asiointi.hel.fi/palautews/rest/v1/attachment/14valhkoeqrg3vg1323q.JPG
27m7abqo6j3ggscdb8de,2806,2019-08-06T21:33:28+03:00,2019-08-07T12:42:14+03:00,"Lauttasaaressa Särkiniementien varrella oleva pienmetalliastia pursuaa. Koko ympäristö on ollut sotkuinen jo yli viikon. Tiedän, että hsy ei enää vastaa näistä. Mutta rinkiin.fi palvelu ei tee asialle mitään eikä edes vastaa asiakaspalautteisiin. Miksi tällainen palvelu, joka ei toimi?",Puhtaanapito,Kaupunkiympäristö,City environment,60.1603807,24.8748237,https://asiointi.hel.fi/palautews/rest/v1/attachment/n3tpss64p0l051dbkrtg.JPG
2onqore1bg31sku30pis,2806,2019-06-23T13:12:44+03:00,2019-06-27T06:55:02+03:00,"Leikkipuisto on täynnä roskia. Roskikset eivät ole riittäviä ja molokit ovat lukossa. Tänne tarvitaan isompia roskiksia ilta- ja viikonloppuaikaan, jolloin leikkipuistossa ollaan vaikkei sisätila ole avoinna.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2060082,25.084252,https://asiointi.hel.fi/palautews/rest/v1/attachment/1612bvcs51oa8vasb2du.JPG
3ed218am14fak040t1ej,2806,2020-05-06T07:42:39+03:00,2020-05-11T09:30:01+03:00,"Linnut ovat tyhjentäneet useita roskiksia Kaivopuistossa",Puhtaanapito,Kaupunkiympäristö,City environment,60.1562138,24.9552728,https://asiointi.hel.fi/palautews/rest/v1/attachment/17tt3d5nipv21ejicdqu.JPG
4nbgffbe5pq9f0r2joqh,2809,2020-05-24T20:47:19+03:00,2020-05-27T09:17:09+03:00,"Linnut repivät roskat ulos.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,,,https://asiointi.hel.fi/palautews/rest/v1/attachment/195qchrh6j5l5lo9i5mn.jpg
nkkbb6u85fdqcvvdccjo,2809,2019-07-22T07:56:25+03:00,2019-07-23T13:10:02+03:00,"Mellinintie koulun takana oleva iso roskis taas täynnä. Linnut levitelleet roskat pitkin tietä.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.167841,25.0336473,
9pla4vsb0rqh7snjv32l,2809,2019-06-02T22:26:07+03:00,2019-06-04T14:17:46+03:00,"Miksi Jätkäsaaren Röörin jätekontin yksi jäteastia on kontista ulkona? Ja muuta roskaa kontin ympärillä? Eikö tyhjentäjien pitäisi viedä roskat eikä levitellä niitä ympäriinsä? Js jäteastiat kuuluvat sisälle konttiin. Aikaisemmin kontin ulkopuolella on joskus ollut jopa 3 keräilyastiaa.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1583433,24.9077488,https://asiointi.hel.fi/palautews/rest/v1/attachment/3l8h76ogssc7d61bq3th.jpg
1q891u9544damn79upcq,2806,2020-04-28T09:15:04+03:00,2020-04-29T14:27:55+03:00,"Miksi tällainen paraatipaikka annetaan sotkea ja miksei sitä puhdisteta? ",Puhtaanapito,Kaupunkiympäristö,City environment,60.1617699,24.9562198,
12539gcm18bf24c5q2rb,2809,2020-01-04T21:18:47+02:00,2020-01-10T06:30:03+02:00,"Miksi vesalantien ja sen lähimaaston roskiksia ei tyhjennetä, on katottu kuinka purkit pursuu koiran kakka pusseista jo pidemmänaikaa.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2438125,25.0971855,
1io7ar3khdnkq9ecicsh,2809,2019-12-25T16:06:36+02:00,2020-01-03T14:50:02+02:00,"Moi, päiväkävelyllä löytyi metsään jätettyjä kannabiskasvien jäänteitä ja joitain roskia, mm kasvilampun laatikko. Löytyvät kannaksen kapeimmalla kohdalla vasemmalla puolella olevan pikku parkkiksen reunalta. ",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1950507,25.1069925,
3pbvko7sgdsm5m7edtur,2809,2020-05-21T08:25:25+03:00,2020-05-25T14:30:01+03:00,"Molok roskis Aurinkolahden rannan Uutelan pään parkkipaikan vieressä on ollut jo pitkään aivan täynnä.",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2045464,25.1606523,
19gnab1412s47rnclol7,2806,2020-03-28T09:00:48+02:00,2020-04-03T14:00:03+03:00,"Molokki ääriään myöten täynnä. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2523082,25.0309709,
1nck7nohekvf6g1i1ovl,2809,2019-06-22T13:18:04+03:00,2019-06-27T09:00:02+03:00,"Mustikkamaa, rantareitti, pahasti jätettä, menossa tuulen mukana mereen",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1817198,24.9860525,https://asiointi.hel.fi/palautews/rest/v1/attachment/24btcpkvf4rqa0eh2o0h.JPG
1okdbrdduq2u8s0p076t,2985,2020-05-12T06:44:53+03:00,2020-05-15T12:08:32+03:00,"Näin kesän alkaessa kun picnicit yleistyvät, jäätelökioskit ovat auki ja ihmiset ulkoilevat enemmän, tulisi otsikossa maintun alueen roskikset tyhjentää useammin. Nyt ovat jatkuvasti täynnä ja roskat pursuavat ulos. Linnut käyvät sitten repimässä pursuavat roskat ja levittelevät ne pitkin poikien. Kauhea näky!",Puhtaanapito,Kaupunkiympäristö,,,,
3nia7e5nid18d8ju718n,2806,2020-05-07T07:54:07+03:00,2020-05-11T09:30:01+03:00,"Ohjeistakaa uutta kebab yrittäjää siivoamaan roskat pois, nyt TaKe away -laatikoita on joka puolella ja linnut levittävät ruuantähteitä ympäriinsä. Lisää roskiksia kiitos",Puhtaanapito,Kaupunkiympäristö,City environment,60.156825,24.958153,https://asiointi.hel.fi/palautews/rest/v1/attachment/rkvdnpm8a5jacqc7vbp1.JPG
1lpbdr6d5erj22q8c88f,2985,2020-05-04T11:20:27+03:00,2020-05-08T11:50:57+03:00,"Olen käynyt lapseni kanssa puistossa ~3kk. Tänä aikana roska-astiaa ei ole tyhjennetty kertaakaan.",Puhtaanapito,Kaupunkiympäristö,,60.2222655,24.9372488,https://asiointi.hel.fi/palautews/rest/v1/attachment/1gm63h7glll85pd6te4p.jpg
17virgb44ug0tgua0nc4,2806,2020-02-07T14:33:00+02:00,2020-02-13T07:45:02+02:00,"Olisko aikaa siivota syksyn lehdet ja roskat pois kun ei ole lumitöitä",Puhtaanapito,Kaupunkiympäristö,City environment,60.2470338,24.8613846,https://asiointi.hel.fi/palautews/rest/v1/attachment/2dab1qe6jaosf5mh8pr4.jpg
sqhkj5nrbd4nout85jbk,2806,2020-05-28T12:20:56+03:00,2020-06-01T14:07:09+03:00,"Omastadin kautta on jonnekin lisätty roskapusseja, että koirankakkoja kerättäisiiin. Meitä on paljon, jotka jo kannamme taskussa ihan itse hankittuja pusseja, ja myös keräämme ne koirankakat. Mutta olisi kiva saada myös lisää roskiksia niitä varten, ja jo olemassa olevia tyhjennettävän vähän useammin.  Ainakin Herttoniemessä on aivan liian vähän roskiksia, tai ne harvat ovat jo täynnä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2115474,25.0441171,
1luqil28rhjuisqmuec5,2806,2020-03-02T15:30:06+02:00,2020-03-16T09:10:02+02:00,"on monta kuormallusta kaduilta harjattua hiekkaa ja muuta maaainesta. Onko oikea paikka säilyttää? Jätettä kai sekin on",Puhtaanapito,Kaupunkiympäristö,City environment,60.2194878,24.9135846,
31c7fs60ajlc556fa42p,2806,2019-09-10T11:06:50+03:00,2019-09-11T10:35:02+03:00,"Onkohan tämä roskis unohtunut tyhjennys kierrosta? On jo monta päivää pursyunnut yli ja levittänyt roskia ympäristöön. ",Puhtaanapito,Kaupunkiympäristö,City environment,60.2336784,25.0134101,https://asiointi.hel.fi/palautews/rest/v1/attachment/27e0npih881jf61nria6.jpg
301esur68ktp5f00ego2,2806,2020-01-07T13:10:24+02:00,2020-01-30T08:15:02+02:00,"Osoitteessa Vanhaistentie 11 bussipysäkin roskis aivan täynnä",Puhtaanapito,Kaupunkiympäristö,City environment,60.2453041,24.8826968,https://asiointi.hel.fi/palautews/rest/v1/attachment/2sf2mj3ch6os2rnjo4rg.HEIC
3bh1u4q9u8j8j4dp3i24,2806,2020-04-12T07:22:08+03:00,2020-04-17T07:00:03+03:00,"Paikalla on ollut jo pitkään kasa rakennusjätettä. Voisiko ne vihdoinkin  siivota pois. Kiitos",Puhtaanapito,Kaupunkiympäristö,City environment,60.226952,25.1244556,
119q43ikhrmk346ipcvd,2809,2019-11-20T11:52:38+02:00,2019-11-21T15:42:33+02:00,"Pakilantien kierrätyspisteelle kerääntynyt isot määrät jätesäkkejä",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2469755,24.9219805,https://asiointi.hel.fi/palautews/rest/v1/attachment/f18b4n581po1r16iuf1k.JPG
33ruk7dqouit0qijbki7,2806,2020-03-22T13:37:33+02:00,2020-03-26T10:57:15+02:00,"Parkkiruudut ja viereiset puskat aina täynnä röökiaskeja ja kahvimukeja ja käärepapereita. Roskis tähän ja pian!",Puhtaanapito,Kaupunkiympäristö,City environment,60.2010061,25.0552819,
1oi0l5jid42a9k4uq0nu,2809,2020-04-26T10:01:13+03:00,2020-04-29T06:40:01+03:00,"Puistossa on muovijätettä. ",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2117475,25.0775932,https://asiointi.hel.fi/palautews/rest/v1/attachment/3mt4n4es3s3ahj8638js.jpg
5h2hmptoisq1rad0hmgc,2809,2019-08-08T14:20:05+03:00,2019-08-13T16:25:02+03:00,"Putsausta kiitos ",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2741257,25.0370453,https://asiointi.hel.fi/palautews/rest/v1/attachment/1kkbu29d6gt5tvn3ukfa.jpg
lt0d52ccki0rslth8vgn,2985,2020-01-12T16:13:54+02:00,2020-01-15T15:28:41+02:00,"Roihuvuoressa Ruusulanrinteen päässä olevä jätteiden syväkeräysastia on suuaukkoaan myöten täynnä.  Onkohan tyhjennys jäänyt tekemättä, kun vieressä oleva rakennustyömaa sulkee kulkureittejä?",Puhtaanapito,Kaupunkiympäristö,,60.20475,25.0524932,
3n1rq6am1bin5q6na695,2809,2019-08-01T21:56:51+03:00,2019-08-02T12:26:02+03:00,"Roskapaikka on siivoton",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1863249,24.999225,https://asiointi.hel.fi/palautews/rest/v1/attachment/n7sl6lr5n1shjics97ej.jpg
3rk1h6rtea0ah1cmeigg,2809,2019-07-30T07:29:26+03:00,2019-08-01T14:35:03+03:00,"Roskis tursuaa, linnut levittävät jätteitä. Kiitos kun tyhjennätte!",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.1616879,25.0471478,https://asiointi.hel.fi/palautews/rest/v1/attachment/2rl5n7jvlak4eqdlnbtf.jpg
11ut34nmhqag0nbh6uru,2806,2019-11-19T15:53:34+02:00,2019-11-25T07:55:03+02:00,"Roskisten tyhjennysvälit tiheämmiksi kiitos. Täällä kerätään kävellessä roskia maasta, mutta roskikset ovat usein täynnä.",Puhtaanapito,Kaupunkiympäristö,City environment,60.2518632,24.8619962,https://asiointi.hel.fi/palautews/rest/v1/attachment/2902tbib9qv7668nkafb.jpg
bckfsv5d54nsjqu75lqk,2806,2019-09-06T07:50:14+03:00,2019-09-09T09:20:02+03:00,"Saisiko pikaisen siivouksen ja valvontaa?",Puhtaanapito,Kaupunkiympäristö,City environment,60.1763812,24.9542004,
3bn0q7cpeh5dh6h2o6hq,2809,2020-04-21T20:30:46+03:00,2020-04-27T10:50:28+03:00,"Talin jätemäen täyttöongelmajäte valuu rinteeseen ",Puhtaanapito,Kaupunkiympäristö,General and other feedback,60.2136843,24.8477626,https://asiointi.hel.fi/palautews/rest/v1/attachment/eqc6q1ntevhudho2qa1r.jpg
32i6j922bknc435spng8,2807,2019-06-18T08:07:32+03:00,2019-06-24T10:03:23+03:00,"Hei, lehmäpatsaan vedenpoistoreikä taas tukossa. Tulee levää ja haisee. Lisäksi saanut nyt roskia myös päälleen.",Puhtaanapito,Kulttuuri ja vapaa-aika,Culture and leisure,60.2465754,24.8607726,https://asiointi.hel.fi/palautews/rest/v1/attachment/2uo7105u92ant3q5km55.jpg
3bpva8ap61n4hf1fdf3l,2806,2019-10-31T10:15:32+02:00,2019-11-01T15:58:00+02:00,"Siivousta kiitos ❤️",Puhtaanapito,Kulttuuri ja vapaa-aika,City environment,60.2463778,24.860611,https://asiointi.hel.fi/palautews/rest/v1/attachment/2psb2opmfoh4c2qk2o47.jpg
1nk7bkn8r039qm9ki88n,2806,2019-08-21T08:07:37+03:00,2019-09-05T12:20:35+03:00,"Taideteos sotkettu. Puhdistaisitteko. Kiitos.",Puhtaanapito,Kulttuuri ja vapaa-aika,City environment,60.2237711,25.0674092,
2sir3fqk2l1ghvj4p9eg,2806,2019-10-31T07:33:11+02:00,2019-11-04T09:36:58+02:00,"Hei, saisiko nuo lavat pois ennenkuin joku heittää ne mereen? Olleet paikalla puoli vuotta. Ja saisiko joku kerättyä isot kelluvat roskat rantavedestä? Kiitos! ",Puhtaanapito,Liikunta,City environment,60.1769381,24.9554789,https://asiointi.hel.fi/palautews/rest/v1/attachment/1dverp28t2mtptan4u6n.HEIC
22ckiivkfrljl6s2052a,2807,2019-07-13T17:00:22+03:00,2019-07-17T13:58:42+03:00,"Jätekatoksessa on 5 sekajäteastiaa, ei metalli-, paperi/pahvi, muovi - tai lasinkeräystä, kehoitus kuitenkin lajitella. Onko kaupungilta  homma jäänyt puolitiehen vai pitäisikö roskat kuljettaa itse mantereelle?",Puhtaanapito,Liikunta,Culture and leisure,60.1684232,25.35352,https://asiointi.hel.fi/palautews/rest/v1/attachment/2n91fusbtn4soe55d9pn.JPG
